take,split,frame_id,relationship_count,table_relation_count,tool_relation_count,active_use_relation_count,instrument_state,drill_state,hammer_state,saw_state,next_action,next_action_seconds,robot_phase,sterility_breach_count,sterility_breach_details,table_relations,tool_relations,active_use_relations
001_PKA,train,000900,10,3,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000901,10,3,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000902,10,3,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000903,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000904,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000905,9,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000906,11,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000907,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000908,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000909,9,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000910,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000911,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000912,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000913,11,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000914,9,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000915,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000916,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000917,9,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000918,9,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000919,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000920,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000921,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000922,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000923,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000924,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000925,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000926,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000927,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000928,7,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000929,7,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000930,8,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000931,7,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000932,6,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000933,6,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000934,6,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000935,8,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000936,8,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000937,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000938,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,000939,6,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000940,6,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000941,6,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000942,6,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000943,8,3,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000944,10,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,000945,10,0,0,1,active_use,none,none,none,,,,0,,,,"nurse,patient,cleaning"
001_PKA,train,000946,10,0,0,1,active_use,none,none,none,,,,0,,,,"nurse,patient,cleaning"
001_PKA,train,000947,10,0,0,1,active_use,none,none,none,,,,0,,,,"nurse,patient,cleaning"
001_PKA,train,000948,10,0,0,1,active_use,none,none,none,,,,0,,,,"nurse,patient,cleaning"
001_PKA,train,000949,10,0,0,1,active_use,none,none,none,,,,0,,,,"nurse,patient,cleaning"
001_PKA,train,000950,11,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000951,11,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000952,11,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000953,14,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000954,14,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000955,13,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,000956,13,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,000957,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000958,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000959,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000960,20,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000961,19,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000962,19,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000963,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000964,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000965,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000966,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000967,18,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000968,19,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000969,19,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000970,19,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000971,17,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000972,19,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000973,20,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,000974,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000975,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000976,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000977,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000978,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000979,14,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000980,15,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000981,14,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000982,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000983,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000984,12,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000985,12,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000986,13,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,000987,13,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,000988,11,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000989,11,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000990,11,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000991,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000992,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000993,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000994,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000995,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000996,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000997,13,3,0,0,none,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000998,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000999,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001000,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001001,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001002,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001003,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001004,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001005,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001006,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001007,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001008,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001009,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001010,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001011,14,2,2,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding | nurse,instrument,holding",
001_PKA,train,001012,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001013,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001014,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001015,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001016,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001017,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001018,16,3,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001019,16,3,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001020,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001021,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001022,14,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001023,13,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001024,13,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001025,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001026,14,1,2,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001027,14,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001028,15,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001029,15,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001030,15,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001031,15,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001032,13,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001033,13,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001034,10,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001035,11,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001036,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,001037,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,001038,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,001039,13,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,001040,14,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,001041,16,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding",
001_PKA,train,001042,16,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding",
001_PKA,train,001043,16,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding",
001_PKA,train,001044,16,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding",
001_PKA,train,001045,16,3,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding",
001_PKA,train,001046,18,1,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001047,18,1,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001048,16,0,1,0,handling,none,none,none,,,,0,,,"nurse,instrument,holding",
001_PKA,train,001049,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001050,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001051,16,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001052,15,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001053,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001054,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001055,15,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001056,14,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001057,14,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001058,14,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001059,15,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001060,15,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001061,15,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001062,17,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001063,17,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001064,17,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001065,17,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001066,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001067,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001068,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001069,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001070,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001071,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001072,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001073,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001074,14,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001075,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001076,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001077,14,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001078,14,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001079,14,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001080,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001081,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001082,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001083,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001084,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001085,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001086,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001087,15,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001088,16,2,2,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001089,16,2,2,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001090,16,1,2,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001091,16,1,2,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001092,17,0,2,0,handling,none,none,none,,,,0,,,"head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001093,16,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","head_surgeon,instrument,holding",
001_PKA,train,001094,15,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001095,13,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001096,13,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001097,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001098,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001099,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001100,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001101,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001102,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001103,14,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001104,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001105,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001106,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001107,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001108,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001109,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001110,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001111,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001112,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001113,16,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001114,15,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001115,15,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001116,15,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001117,15,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001118,15,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","head_surgeon,drill,holding","head_surgeon,patient,drilling"
